Review,Recommended,Early Access
"От игры не было никаких ожиданий , но даже с таким подходом она смогла расстроить . В первую очередь тем , что в ней нет цели . Представьте , что вас вырвало необъяснимым пространственным явлением из этой реальности и вставили вас где-то посреди космоса . Отбросив варианты того , что вы будете умирать массой различных вариантов , вы бы задались вопросом `` и что теперь мне тут делать '' ? Astrog не даёт ответа на этот вопрос , но симулирует ситуацию . Перед вами полотно космоса и нет никаких конкретных целей . Что делать - не понятно , куда и как двигаться - тоже . Это подводит к проблеме с управлением . С ним немного перемудрили и оно настолько же немного и неудобное . Разобравшись с вопросом `` как '' вы зададитесь вопросом `` куда '' . В отдельном меню интерфейса можно выбрать цель , к которой хотите добраться и на экране засветится указатель в нужную сторону . Лететь туда - отдельный вид удовольствия , постижимый только избранным . В основном же вам покажется , что вы недостаточно понимаете , зачем вы это делаете , чтобы тратить на это столько времени . Хотелось показать масштабы мира , но в итоге раздули его за счет пустоты в геймплее . Долетев до цели , не справившись с управлением , вы умрете . И потратите следующие 10 минут после смерти повторяя весь процесс заново . Если не умрёте , то будете встречать лабиринты с ловушками и разного рода силовыми полями , по которым надо пролететь . Но до этого момента тяжело заставить себя играть . После первой неудачи с управлением отбивается всё желание играть , т.к . только что было потрачено 5-10 минут на то , чтобы добраться куда-то не понятно зачем и начинать всё сначала надо из-за неудобств в управлении . У меня нет какой-либо мотивации , как у игрока , направляться куда-либо здесь , поэтому встретив такую неловкую ситуацию я скорее просто выйду из игры . Пока что Astrog нечем похвастаться . Слишком пусто и нет каких-либо внятных целей у игры . Надеюсь , в будущем они смогут появиться . А пока что мотивации к покупке у меня не появилось бы , знай я как всё происходит .",False,True
fix server,False,False
Отозвали ключ от бетки ! А я ведь не успел дофармить последнюю карточку ! ¯\_ ( ツ ) _/¯,False,False
"A reasons GTA V became cancer . 1 . Actively shutting 100 % legal singleplayer modding tools refusing develop pretty much anything singleplayer post-launch encouraged . 2 . Alot people getting perm banned hacker dropped money THEIR heads ( There nothing ) . 3 . Alot false bans . 4 . R * support cancer , ca n't send appeal . 5 . Game 60 euro , 1 day summer sale change 80 , summer sale like ; WOW LOOK AT THIS THERE IS 25 % OFF THE GAME IT WAS 80 NOW 60 . Go f- , even f- discount . 6 . They money greedy . 7 . ITS 8 . JUST 9 . F- 10 . CANCER !",False,False
"This asset flipper , asset rapefest . However encounter unique features : -The best enemy- death animation ever seen . -Unforseeable level design carefully placed medpacks help find path . -Suprising weapon vaierity -Invisible Walls guide snakelines exactly towards carefully hidden enemies . -Enemies freely glitch shoot walls order challenge -Suprising ( twisted ) Objects appear approaching -A pure FPS expierence unesccesary ♥♥♥♥♥♥♥♥ . No Scripts , checkpoints , saving one enemy type . -2 different endings deep moral explanation consequences . -includes flying plane riding train . Yay .",False,False
dead game dont buy,False,False
어쌔신크리드 시리즈 처음으로 해봣는데 암살기대하고 삿는데 뭔 막싸움만하고 암살은 하나도없고 해상전도 ㅈ노잼이다,False,False
"good , sucks",False,False
"I n't like game , Hard story , You find random objects map create ship house everything create hard understand nasty create . Worst ,",False,False
Теже лаги что и в оригинально игре ! улучшения графики я не заметил . У меня i7 7700 16gb оперативы и 1060 6gb и что оригинальная игра ЛИцензия что этот `` ремастер '' безбожно зависают !,False,False
"Недалекое будущее Соединенных штатов по версии Kaos выглядит весьма печально . Глава КНДР Ким Чен Ир приказал долго жить , а его место занял сын Ким Чжон Ын . Северная и Южная Корея объединились , и получившаяся в результате Великая Корейская Республика в 2027-м году легко подмяла под себя США . С этого и начинается история « обычного американского солдата » Джейкобса , который ранее был летчиком ВВС . С самого начала игры создатели всячески пытаются продемонстрировать нам ужасы оккупации . Злобные корейцы избивают мирных жителей прикладами , расстреливают родителей на глазах у ребенка . Но на протяжении следующих трех часов нам покажут еще парочку подобных сцен , не больше . Характеры партизан , воюющих бок о бок с Джейкобсом , не раскрыты вовсе . Даже пройти её до конца сможет не каждый любитель хороших шутеров . Дело в том , что искусственный интеллект в игре очень слаб . Можно с одним пистолетом перебить всех врагов , которые напоминают больше мишени в тире . Увы , при единственном достоинстве - неплохом сюжете - игрушка не тянет даже на среднячок .",False,False
